0  1  26  41  97  
0  1  24  40  41  
0  1  38  40  54  
0  1  24  40  41  
0  1  41  48  98  
0  1  12  40  67  
0  1  40  41  90  
0  1  38  41  98  
0  1  24  40  41  
0  1  23  24  40  
0  1  19  40  74  
0  1  23  40  54  
0  1  10  40  71  
0  1  41  47  54  
0  1  41  54  88  
0  1  24  40  61  
0  1  40  41  90  
0  1  19  40  74  
0  1  40  41  65  
0  1  24  40  41  
0  1  12  40  41  
0  1  40  41  54  
0  1  21  40  67  
0  1  23  24  40  
0  1  21  40  67  
0  1  24  40  41  
0  1  41  48  98  
0  1  19  40  74  
0  1  40  41  98  
0  1  19  40  74  
0  1  12  40  67  
0  1  21  40  61  
0  1  41  48  98  
0  1  24  40  41  
0  1  24  40  41  
0  1  41  48  98  
0  1  23  40  54  
0  1  40  41  90  
0  1  19  41  99  
0  1  40  41  65  
0  1  21  25  73  
0  1  40  41  98  
0  1  21  25  73  
0  1  12  40  41  
0  1  19  40  74  
0  1  24  40  41  
0  1  23  40  54  
0  1  23  24  40  
0  1  21  25  98  
0  1  12  40  41  
0  1  23  40  54  
0  1  23  40  54  
0  1  12  40  41  
0  1  10  40  71  
0  1  40  41  90  
0  1  23  40  54  
0  1  12  40  67  
0  1  23  24  40  
0  1  40  41  90  
0  1  23  24  40  
0  1  24  33  40  
0  1  23  40  54  
0  1  24  40  41  
0  1  40  41  98  
0  1  41  48  98  
0  1  40  41  66  
0  1  19  40  74  
0  1  40  41  98  
0  1  40  41  54  
0  1  21  25  54  
0  1  24  40  41  
0  1  19  40  74  
0  1  12  40  67  
0  1  41  55  98  
0  1  23  40  54  
0  1  40  41  90  
0  1  30  41  98  
0  1  40  41  98  
0  1  40  41  65  
0  1  23  24  40  
0  1  40  41  65  
0  1  23  40  56  
0  1  12  41  65  
0  1  40  41  65  
0  1  23  40  54  
0  1  40  41  54  
0  1  26  41  97  
0  1  23  40  56  
0  1  41  48  98  
0  1  21  40  67  
0  1  41  48  98  
0  1  40  41  98  
0  1  23  24  40  
0  1  19  41  99  
0  1  24  40  41  
0  1  12  41  98  
0  1  21  25  40  
0  1  12  40  67  
0  1  19  41  90  
0  1  23  40  54  
0  1  40  41  90  
0  1  40  41  98  
0  1  21  40  67  
0  1  12  40  41  
0  1  12  40  67  
0  1  24  40  41  
0  1  19  40  74  
0  1  40  41  54  
0  1  12  40  67  
0  1  40  41  98  
0  1  38  40  54  
0  1  38  41  44  
0  1  41  58  98  
0  1  23  40  54  
0  1  41  55  98  
0  1  24  40  41  
0  1  40  41  98  
0  1  24  33  40  
0  1  40  41  90  
0  1  24  40  41  
0  1  23  24  40  
0  1  40  41  90  
0  1  23  24  40  
0  1  30  41  98  
0  1  21  40  61  
0  1  40  41  90  
0  1  24  40  41  
0  1  38  41  98  
0  1  23  24  40  
0  1  12  40  41  
0  1  23  24  40  
0  1  19  41  90  
0  1  40  41  90  
0  1  40  41  90  
0  1  23  24  40  
0  1  24  40  41  
0  1  24  40  41  
0  1  12  40  41  
0  1  24  40  41  
0  1  41  48  98  
0  1  40  41  90  
0  1  40  41  65  
0  1  40  41  98  
0  1  12  40  41  
0  1  38  40  54  
0  1  23  40  54  
0  1  40  41  98  
0  1  23  40  54  
0  1  26  41  97  
0  1  12  40  41  
0  1  38  41  98  
0  1  21  40  99  
0  1  40  41  67  
0  1  21  25  54  
0  1  26  41  97  
0  1  12  40  67  
0  1  40  41  90  
0  1  38  41  98  
0  1  12  40  67  
0  1  12  40  67  
0  1  12  40  67  
0  1  19  41  90  
0  1  40  41  98  
0  1  40  41  90  
0  1  23  40  54  
0  1  12  41  98  
0  1  12  41  65  
0  1  12  40  67  
0  1  24  40  41  
0  1  40  41  65  
0  1  38  40  54  
0  1  12  40  67  
0  1  19  41  99  
0  1  40  41  98  
0  1  12  40  41  
0  1  12  40  67  
0  1  40  41  90  
0  1  40  41  54  
0  1  19  40  74  
0  1  21  25  73  
0  1  40  41  98  
0  1  12  41  98  
0  1  23  40  54  
0  1  21  25  73  
0  1  24  40  41  
0  1  24  40  41  
0  1  41  48  98  
0  1  23  40  54  
0  1  40  41  98  
0  1  21  53  97  
0  1  40  41  98  
0  1  40  41  98  
0  1  40  78  95  
0  1  21  25  90  
0  1  24  40  41  
0  1  21  40  61  
0  1  23  40  54  
0  1  40  41  98  
0  1  40  63  99  
0  1  26  41  97  
