0  1  54  63  74  
0  1  13  54  63  
0  1  8  24  65  
0  1  35  54  63  
0  1  8  24  95  
0  1  3  24  44  
0  1  21  54  63  
0  1  8  24  65  
0  1  8  24  70  
0  1  35  54  63  
0  1  28  54  63  
0  1  24  30  65  
0  1  28  54  63  
0  1  28  54  63  
0  1  8  24  65  
0  1  8  24  70  
0  1  8  24  65  
0  1  54  63  74  
0  1  3  24  44  
0  1  8  24  70  
0  1  8  24  65  
0  1  8  24  70  
0  1  8  24  95  
0  1  8  24  65  
0  1  28  54  63  
0  1  8  24  70  
0  1  8  24  95  
0  1  28  54  63  
0  1  8  24  95  
0  1  28  54  63  
0  1  35  54  63  
0  1  8  24  95  
0  1  8  24  95  
0  1  8  24  70  
0  1  8  24  70  
0  1  28  54  63  
0  1  28  54  63  
0  1  28  54  63  
0  1  28  54  63  
0  1  3  24  44  
0  1  8  24  65  
0  1  5  24  70  
0  1  8  24  65  
0  1  8  24  95  
0  1  21  54  63  
0  1  8  24  44  
0  1  8  24  65  
0  1  8  24  65  
0  1  54  63  90  
0  1  8  24  44  
0  1  8  24  70  
0  1  28  54  63  
0  1  28  54  63  
0  1  3  24  44  
0  1  28  54  63  
0  1  28  54  63  
0  1  8  24  65  
0  1  8  24  70  
0  1  8  24  95  
0  1  8  24  70  
0  1  31  54  63  
0  1  8  24  65  
0  1  8  24  70  
0  1  8  24  70  
0  1  31  54  63  
0  1  28  54  63  
0  1  28  54  63  
0  1  35  54  63  
0  1  8  24  65  
0  1  8  24  70  
0  1  24  30  44  
0  1  8  24  95  
0  1  8  24  65  
0  1  28  54  63  
0  1  8  24  65  
0  1  31  54  63  
0  1  54  55  63  
0  1  8  24  65  
0  1  8  24  65  
0  1  13  54  63  
0  1  3  24  44  
0  1  28  54  63  
0  1  8  24  44  
0  1  8  24  65  
0  1  8  24  65  
0  1  8  24  65  
0  1  8  24  95  
0  1  28  54  63  
0  1  8  24  95  
0  1  3  54  63  
0  1  8  24  95  
0  1  54  63  74  
0  1  8  24  65  
0  1  3  24  44  
0  1  8  24  70  
0  1  8  24  95  
0  1  8  24  65  
0  1  21  54  63  
0  1  8  24  95  
0  1  8  24  70  
0  1  54  63  74  
0  1  28  54  63  
0  1  8  24  65  
0  1  28  54  63  
0  1  8  24  44  
0  1  8  24  65  
0  1  54  63  74  
0  1  8  24  65  
0  1  35  54  63  
0  1  8  24  70  
0  1  8  24  65  
0  1  21  54  63  
0  1  8  24  65  
0  1  24  31  44  
0  1  8  24  95  
0  1  8  24  65  
0  1  8  24  95  
0  1  8  24  65  
0  1  54  63  74  
0  1  8  24  65  
0  1  13  54  63  
0  1  8  24  95  
0  1  8  24  65  
0  1  8  24  65  
0  1  24  30  44  
0  1  28  54  63  
0  1  8  24  65  
0  1  8  24  65  
0  1  8  24  65  
0  1  3  24  65  
0  1  8  24  70  
0  1  54  63  74  
0  1  28  54  63  
0  1  28  54  63  
0  1  28  54  63  
0  1  35  54  63  
0  1  8  24  65  
0  1  8  24  95  
0  1  8  24  95  
0  1  8  24  95  
0  1  28  54  63  
0  1  3  24  44  
0  1  35  54  63  
0  1  28  54  63  
0  1  8  24  65  
0  1  8  24  65  
0  1  8  24  95  
0  1  8  24  65  
0  1  8  24  65  
0  1  8  24  95  
0  1  8  24  65  
0  1  8  24  70  
0  1  8  24  65  
0  1  8  24  63  
0  1  8  24  95  
0  1  35  54  63  
0  1  28  54  63  
0  1  8  24  65  
0  1  8  24  70  
0  1  35  54  63  
0  1  24  30  44  
0  1  28  54  63  
0  1  21  54  63  
0  1  28  54  63  
0  1  8  24  95  
0  1  8  24  65  
0  1  28  54  63  
0  1  35  54  63  
0  1  8  24  70  
0  1  3  24  44  
0  1  28  54  63  
0  1  8  24  65  
0  1  28  54  63  
0  1  8  24  63  
0  1  28  54  63  
0  1  3  24  44  
0  1  21  54  63  
0  1  8  24  65  
0  1  28  54  63  
0  1  54  63  74  
0  1  8  24  65  
0  1  28  54  63  
0  1  24  31  44  
0  1  8  24  65  
0  1  8  24  70  
0  1  8  24  65  
0  1  8  24  95  
0  1  8  24  65  
0  1  35  54  63  
0  1  28  54  63  
0  1  8  24  70  
0  1  3  24  44  
0  1  8  24  65  
0  1  8  24  65  
0  1  8  24  65  
0  1  35  54  63  
0  1  8  24  65  
0  1  35  54  63  
0  1  8  24  65  
0  1  28  54  63  
