0  1  40  74  99  
0  1  40  56  95  
0  1  40  86  95  
0  1  33  65  92  
0  1  40  56  95  
0  1  74  95  99  
0  1  63  95  99  
0  1  63  74  82  
0  1  40  56  95  
0  1  40  56  95  
0  1  40  74  99  
0  1  40  74  95  
0  1  63  74  99  
0  1  63  65  99  
0  1  33  65  92  
0  1  63  65  74  
0  1  63  74  87  
0  1  40  56  95  
0  1  40  78  99  
0  1  40  56  95  
0  1  63  74  99  
0  1  40  78  99  
0  1  25  74  92  
0  1  40  56  95  
0  1  40  78  99  
0  1  40  56  95  
0  1  63  74  99  
0  1  40  74  95  
0  1  41  47  74  
0  1  63  74  99  
0  1  63  90  95  
0  1  63  78  99  
0  1  40  74  99  
0  1  40  56  95  
0  1  40  56  95  
0  1  40  74  99  
0  1  63  86  95  
0  1  63  95  99  
0  1  63  74  99  
0  1  47  50  74  
0  1  63  74  92  
0  1  40  78  99  
0  1  40  74  99  
0  1  63  74  99  
0  1  63  74  99  
0  1  63  65  74  
0  1  25  74  92  
0  1  40  56  95  
0  1  40  74  99  
0  1  63  74  99  
0  1  41  47  74  
0  1  12  50  56  
0  1  41  74  99  
0  1  63  74  99  
0  1  57  74  95  
0  1  25  74  92  
0  1  25  74  92  
0  1  40  56  95  
0  1  63  74  99  
0  1  40  56  95  
0  1  40  56  95  
0  1  63  74  99  
0  1  63  74  99  
0  1  40  74  99  
0  1  63  95  99  
0  1  63  65  74  
0  1  63  95  99  
0  1  63  74  99  
0  1  40  74  92  
0  1  25  74  92  
0  1  35  63  99  
0  1  63  74  95  
0  1  63  74  99  
0  1  47  50  74  
0  1  63  74  99  
0  1  63  74  99  
0  1  63  74  99  
0  1  63  95  99  
0  1  40  78  99  
0  1  40  56  95  
0  1  63  74  99  
0  1  63  65  99  
0  1  63  74  99  
0  1  63  74  99  
0  1  41  47  74  
0  1  63  74  99  
0  1  40  74  95  
0  1  2  63  99  
0  1  25  74  92  
0  1  40  56  95  
0  1  63  74  99  
0  1  40  78  99  
0  1  40  56  95  
0  1  57  74  95  
0  1  40  56  95  
0  1  33  65  95  
0  1  25  74  92  
0  1  63  78  99  
0  1  34  78  95  
0  1  40  56  95  
0  1  40  56  95  
0  1  40  56  95  
0  1  63  74  99  
0  1  63  74  99  
0  1  63  74  99  
0  1  40  56  95  
0  1  63  74  99  
0  1  63  90  95  
0  1  63  74  99  
0  1  63  65  74  
0  1  63  74  92  
0  1  63  74  99  
0  1  63  74  99  
0  1  40  78  99  
0  1  63  74  99  
0  1  40  56  95  
0  1  63  74  99  
0  1  40  74  95  
0  1  63  74  99  
0  1  40  56  95  
0  1  40  56  95  
0  1  63  86  95  
0  1  40  56  95  
0  1  63  74  99  
0  1  40  56  95  
0  1  40  56  95  
0  1  40  56  95  
0  1  63  65  99  
0  1  40  56  95  
0  1  63  74  99  
0  1  40  56  95  
0  1  63  74  99  
0  1  63  74  99  
0  1  63  95  99  
0  1  40  56  95  
0  1  40  56  95  
0  1  40  56  95  
0  1  63  74  92  
0  1  35  63  99  
0  1  63  74  99  
0  1  40  74  99  
0  1  40  78  99  
0  1  63  78  99  
0  1  40  74  92  
0  1  40  74  99  
0  1  40  74  99  
0  1  63  74  99  
0  1  40  56  95  
0  1  63  74  99  
0  1  63  74  99  
0  1  40  74  95  
0  1  40  74  95  
0  1  74  95  99  
0  1  25  74  92  
0  1  40  74  99  
0  1  40  78  99  
0  1  63  74  99  
0  1  63  74  99  
0  1  63  78  99  
0  1  40  65  74  
0  1  63  65  74  
0  1  34  78  95  
0  1  63  74  99  
0  1  63  74  99  
0  1  40  74  99  
0  1  40  86  95  
0  1  25  74  92  
0  1  40  56  95  
0  1  40  56  95  
0  1  40  78  99  
0  1  25  74  92  
0  1  40  65  74  
0  1  57  74  95  
0  1  63  74  99  
0  1  63  74  92  
0  1  40  78  99  
0  1  63  74  99  
0  1  40  74  92  
0  1  74  95  99  
0  1  25  74  92  
0  1  63  74  82  
0  1  40  74  99  
0  1  40  86  95  
0  1  63  74  99  
0  1  40  56  95  
0  1  40  56  95  
0  1  63  74  99  
0  1  40  86  95  
0  1  33  65  92  
0  1  63  74  99  
0  1  40  56  95  
0  1  40  78  99  
0  1  40  74  99  
0  1  41  47  74  
0  1  40  56  95  
0  1  63  74  99  
0  1  63  74  92  
0  1  63  95  99  
0  1  40  74  99  
0  1  74  95  99  
